submission_ID,avg_temp_c
465,19.822117476939077
466,19.71058195095991
467,19.765535546100573
468,19.787229240575638
469,19.651451839516884
470,3.473970461270321
471,3.139167946649927
472,2.701353815786536
473,2.5170487079414112
474,2.498397359300851
475,2.5073858487213894
476,2.4036439377840235
477,20.747253781643014
478,20.649204039976294
479,20.67687958641945
480,20.51720879821073
481,20.53584491773438
482,20.545633230282984
483,20.516578687914194
484,26.075585976413514
485,26.050632276934927
486,26.034987182247143
487,25.981401552420873
488,25.940785720904017
489,25.926757800689124
490,25.887411164885076
491,27.896843516712867
492,27.909907371490632
493,27.87869294631575
494,27.915266706383168
495,27.865504968889983
496,27.925880140036575
497,27.997469597156158
498,6.537238816334201
499,6.552539111652617
500,6.40965852358099
501,6.139810729541711
502,6.112888171261343
503,6.269042758114081
504,6.337427031969211
505,15.063310043334432
506,14.983637948255415
507,15.05684450668711
508,15.23423220186689
509,15.561925722352976
510,15.374486238426346
511,15.185372032073923
512,24.081897195331685
513,24.06144138286603
514,24.100475623211715
515,24.001689102111165
516,23.835395969722654
517,23.715985270634953
518,23.482002940640996
519,5.381404367759625
520,4.9771923849056225
521,4.452258109807561
522,4.233394411525097
523,4.232956108211509
524,4.354216027691564
525,3.89086938255598
526,27.413437487852484
527,27.355862155031243
528,27.422014055736177
529,27.350325361664986
530,27.461946162588866
531,27.408477322880888
532,27.246833039418966
533,26.665388503990396
534,26.688699397485994
535,26.70614194944936
536,26.590227748922878
537,26.680541237482057
538,26.69144038297971
539,26.531941336318795
540,3.76799418555931
541,3.813260097528964
542,3.5778089827801747
543,3.407790146660279
544,3.390829871590549
545,3.3198802336577202
546,3.111414378203696
547,27.65648907409026
548,27.858730574104076
549,27.80083529518492
550,27.800336521874605
551,27.819960910150954
552,27.859241212300212
553,27.90229182646611
554,23.729200776636688
555,23.710354674252933
556,23.663591230967654
557,23.755189526720756
558,23.865487676346437
559,23.876972651413567
560,23.65144911616667
561,-2.802729700945454
562,-2.969656734650288
563,-3.023727712168329
564,-2.9977169476099483
565,-2.999651844287497
566,-2.739584218574464
567,-2.4782035223625893
568,7.572482271077973
569,7.297393373459363
570,6.977386118995982
571,6.970189101700136
572,6.941386454380259
573,6.698267175248944
574,6.390512734524796
575,26.980748483651542
576,27.012517814043942
577,27.090166838109038
578,27.053240967925955
579,27.072403700280248
580,27.03686084255316
581,26.986664377057497
582,22.994220054379646
583,23.02213090342577
584,23.117897809849364
585,23.391759301524722
586,23.31531474241247
587,23.17964800502218
588,23.168545698218736
589,-1.9191478052963264
590,-1.9772205026090695
591,-2.2300352674981134
592,-2.2930966897612555
593,-2.1342007135395673
594,-2.502549082744776
595,-2.6599159992717087
596,7.835748818819981
597,7.707288701986627
598,7.734186676092987
599,7.626853428546964
600,7.4367298112155495
601,7.1795034591129365
602,6.969145190838134
603,5.49739758616648
604,5.556546873917574
605,5.510765208128404
606,5.380388333269952
607,5.686095786616143
608,5.900225001937326
609,5.841871538235564
610,23.775923681902093
611,23.698509820029148
612,23.6938804215209
613,23.601563866521037
614,23.61130297918045
615,23.502747507100107
616,23.464015576835312
617,27.475401564416885
618,27.39393585389777
619,27.410878833295165
620,27.529192157036256
621,27.574506962172855
622,27.573616971063785
623,27.411555081264456
624,3.23493249064747
625,3.362591672322946
626,3.237017726188828
627,2.914858387790394
628,2.4169823353748345
629,2.0984775486593836
630,1.9436098499133383
631,4.57923169650228
632,4.484592328897049
633,4.633313423372877
634,4.776929901400125
635,5.020646478465723
636,5.299572838174637
637,4.923204074985474
638,28.598386820400158
639,28.664576450770415
640,28.713382027633973
641,28.71714373045661
642,28.71867171678772
643,28.7404665465558
644,28.673797004492037
645,0.33401697648909767
646,0.2353690036972722
647,-0.19470903441761145
648,-0.25670644831498457
649,-0.21785892841263887
650,-0.6423981816990825
651,-0.9135151836562798
652,20.996845986783896
653,20.669239592174847
654,20.442309710482725
655,20.37321562423611
656,20.361214907185683
657,20.349645242475496
658,20.44469627643466
659,8.205086894572311
660,8.080351633639587
661,8.168933348267204
662,7.99283013472086
663,7.654460937344741
664,7.448478850560729
665,7.392736843838659
666,22.32566584926071
667,22.384397091974666
668,22.445070606841256
669,22.67225587197671
670,22.61444293104083
671,22.51515088778819
672,22.695699259989873
673,3.507628205643865
674,3.527794658990583
675,3.6459402745424487
676,3.4659316213251543
677,3.8735602373169673
678,4.081040835295543
679,4.191850156912578
680,27.96543401567392
681,28.084143849607592
682,28.0998120600393
683,28.05617546162375
684,28.0025708735333
685,28.13105738599913
686,28.127190388750886
687,26.767458741603114
688,26.754782530816737
689,26.727079693387132
690,26.72454726455584
691,26.671889473075847
692,26.677294757843804
693,26.653405592225145
694,21.215520149465164
695,21.297866847754342
696,21.132130430699334
697,21.070756196912264
698,21.067267938748902
699,21.165900775156988
700,20.990333295078074
